 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
149.00   149.00   201.00   201.00   2.000E-01   1.500E-01   8.248E-04    6.460E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.007    0.000 
150.00   150.00   201.00   201.00   2.000E-01   1.500E-01   8.390E-04    6.373E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.007    0.000 
151.00   151.00   201.00   201.00   2.000E-01   1.500E-01   8.539E-04    6.288E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.007    0.000 
152.00   152.00   201.00   201.00   2.000E-01   1.500E-01   8.693E-04    6.205E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.007    0.000 
153.00   153.00   201.00   201.00   2.000E-01   1.500E-01   8.855E-04    6.123E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
154.00   154.00   201.00   201.00   2.000E-01   1.500E-01   9.023E-04    6.043E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
155.00   155.00   201.00   201.00   2.000E-01   1.500E-01   9.200E-04    5.965E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
156.00   156.00   201.00   201.00   2.000E-01   1.500E-01   9.384E-04    5.888E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
157.00   157.00   201.00   201.00   2.000E-01   1.500E-01   9.576E-04    5.812E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
158.00   158.00   201.00   201.00   2.000E-01   1.500E-01   9.778E-04    5.738E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
159.00   159.00   201.00   201.00   2.000E-01   1.500E-01   9.433E-04    5.666E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
160.00   160.00   201.00   201.00   2.000E-01   1.500E-01   9.648E-04    5.594E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.006    0.000 
161.00   161.00   201.00   201.00   2.000E-01   1.500E-01   9.873E-04    5.524E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.005    0.000 
162.00   162.00   201.00   201.00   2.000E-01   1.500E-01   1.011E-03    5.456E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.005    0.000 
163.00   163.00   201.00   201.00   2.000E-01   1.500E-01   1.036E-03    5.388E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.005    0.000 
164.00   164.00   201.00   201.00   2.000E-01   1.500E-01   1.062E-03    5.322E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.005    0.000 
165.00   165.00   201.00   201.00   2.000E-01   1.500E-01   1.090E-03    5.257E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.005    0.000 
166.00   166.00   201.00   201.00   2.000E-01   1.500E-01   1.119E-03    5.193E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.005    0.000 
167.00   167.00   201.00   201.00   2.000E-01   1.500E-01   1.149E-03    5.131E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.005    0.000 
168.00   168.00   201.00   201.00   2.000E-01   1.500E-01   1.182E-03    5.069E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.004    0.000 
169.00   169.00   201.00   201.00   2.000E-01   1.500E-01   1.216E-03    5.009E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.004    0.000 
170.00   170.00   201.00   201.00   2.000E-01   1.500E-01   1.252E-03    4.922E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.004    0.000 
171.00   171.00   201.00   201.00   2.000E-01   1.500E-01   1.291E-03    4.865E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.004    0.000 
172.00   172.00   201.00   201.00   2.000E-01   1.500E-01   1.332E-03    4.808E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.004    0.000 
173.00   173.00   201.00   201.00   2.000E-01   1.500E-01   1.375E-03    4.753E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.004    0.000 
174.00   174.00   201.00   201.00   2.000E-01   1.500E-01   1.422E-03    4.699E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.004    0.000 
175.00   175.00   201.00   201.00   2.000E-01   1.500E-01   1.472E-03    4.646E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
176.00   176.00   201.00   201.00   2.000E-01   1.500E-01   1.585E-03    4.594E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
177.00   177.00   201.00   201.00   2.000E-01   1.500E-01   1.642E-03    4.542E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
178.00   178.00   201.00   201.00   2.000E-01   1.500E-01   1.704E-03    4.491E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
179.00   179.00   201.00   201.00   2.000E-01   1.500E-01   1.772E-03    4.442E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
180.00   180.00   201.00   201.00   2.000E-01   1.500E-01   1.846E-03    4.393E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
181.00   181.00   201.00   201.00   2.000E-01   1.500E-01   1.927E-03    4.345E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
182.00   182.00   201.00   201.00   2.000E-01   1.500E-01   2.016E-03    4.297E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.003    0.000 
183.00   183.00   201.00   201.00   2.000E-01   1.500E-01   2.115E-03    4.251E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.002    0.000 
184.00   184.00   201.00   201.00   2.000E-01   1.500E-01   2.225E-03    4.205E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.002    0.000 
185.00   185.00   201.00   201.00   2.000E-01   1.500E-01   2.348E-03    4.160E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.002    0.000 
186.00   186.00   201.00   201.00   2.000E-01   1.500E-01   2.487E-03    4.115E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.002    0.000 
187.00   187.00   201.00   201.00   2.000E-01   1.500E-01   2.644E-03    4.072E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.002    0.000 
188.00   188.00   201.00   201.00   2.000E-01   1.500E-01   2.822E-03    4.029E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.002    0.000 
189.00   189.00   201.00   201.00   2.000E-01   1.500E-01   3.026E-03    3.986E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.002    0.000 
190.00   190.00   201.00   201.00   2.000E-01   1.500E-01   3.260E-03    3.945E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
191.00   191.00   201.00   201.00   2.000E-01   1.500E-01   3.531E-03    3.904E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
192.00   192.00   201.00   201.00   2.000E-01   1.500E-01   3.846E-03    3.863E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
193.00   193.00   201.00   201.00   2.000E-01   1.500E-01   4.215E-03    3.824E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
194.00   194.00   201.00   201.00   2.000E-01   1.500E-01   4.653E-03    3.784E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
195.00   195.00   201.00   201.00   2.000E-01   1.500E-01   5.176E-03    3.746E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
196.00   196.00   201.00   201.00   2.000E-01   1.500E-01   5.808E-03    3.708E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
197.00   197.00   201.00   201.00   2.000E-01   1.500E-01   6.586E-03    3.671E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
198.00   198.00   201.00   201.00   2.000E-01   1.500E-01   7.559E-03    3.634E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.000    0.000 
199.00   199.00   201.00   201.00   2.000E-01   1.500E-01   8.810E-03    3.597E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
200.00   200.00   201.00   201.00   2.000E-01   1.500E-01   1.043E-02    3.562E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.001    0.000 
